id,name,stage,galar_dex,exp_group,hatch_cycles,height,weight,color,description,hp,atk,def,spa,spd,spe,ev_hp,ev_atk,ev_def,ev_spa,ev_spd,ev_spe,ability1,ability2,ability3,type1,type2,item1_name,item1_chance,item2_name,item2_chance,item3_name,item3_chance,egg_group1,egg_group2,n_levelup_moves,n_egg_moves,n_tms,n_trs,n_evolutions
1156,Polteageist 1,2,336,MediumFast,20,0.2,0.4,Purple,,60,65,65,134,114,70,0,0,0,2,0,0,Weak Armor,Weak Armor,Cursed Body,Ghost,,,,,,,,Mineral,Amorphous,16,0,17,14,0
856,Hatenna,1,241,Slow,20,0.4,3.4,Pink,"If this Pokémon senses a strong emotion, it will run away as fast as it can. It prefers areas without people.",42,30,45,56,53,39,0,0,0,1,0,0,Healer,Anticipation,Magic Bounce,Psychic,,,,,,,,Fairy,,11,4,16,12,1
857,Hattrem,2,242,Slow,20,0.6,4.8,Pink,"Using the braids on its head, it pummels foes to get them to quiet down. One blow from those braids would knock out a professional boxer.",57,40,65,86,73,49,0,0,0,2,0,0,Healer,Anticipation,Magic Bounce,Psychic,,,,,,,,Fairy,,13,0,17,12,1
858,Hatterene,3,243,Slow,20,2.1,5.1,Pink,"If you’re too loud around it, you risk being torn apart by the claws on its tentacle. This Pokémon is also known as the Forest Witch.",57,90,95,136,103,29,0,0,0,3,0,0,Healer,Anticipation,Magic Bounce,Psychic,Fairy,,,,,,,Fairy,,15,0,26,16,0
859,Impidimp,1,238,MediumFast,20,0.4,5.5,Pink,"It sneaks into people’s homes, stealing things and feasting on the negative energy of the frustrated occupants.",45,45,30,55,40,50,0,0,0,1,0,0,Prankster,Frisk,Pickpocket,Dark,Fairy,,,,,,,Fairy,HumanLike,13,0,16,14,1
860,Morgrem,2,239,MediumFast,20,0.8,12.5,Pink,"With sly cunning, it tries to lure people into the woods. Some believe it to have the power to make crops grow.",65,60,45,75,55,70,0,0,0,2,0,0,Prankster,Frisk,Pickpocket,Dark,Fairy,,,,,,,Fairy,HumanLike,15,0,19,15,1
861,Grimmsnarl,3,240,MediumFast,20,1.5,61.0,Purple,"Its hairs work like muscle fibers. When its hairs unfurl, they latch on to opponents, ensnaring them as tentacles would.",95,120,65,95,75,60,0,3,0,0,0,0,Prankster,Frisk,Pickpocket,Dark,Fairy,,,,,,,Fairy,HumanLike,19,0,30,24,0
862,Obstagoon,3,33,MediumFast,15,1.6,46.0,Gray,"It evolved after experiencing numerous fights. While crossing its arms, it lets out a shout that would make any opponent flinch.",93,90,101,60,81,95,0,0,3,0,0,0,Reckless,Guts,Defiant,Dark,Normal,,,,,,,Field,,22,0,37,27,0
863,Perrserker,2,183,MediumFast,20,0.8,28.0,Brown,"After many battles, it evolved dangerous claws that come together to form daggers when extended.",70,110,100,50,60,50,0,2,0,0,0,0,Battle Armor,Tough Claws,Steely Spirit,Steel,,,,,,,,Field,,17,0,20,28,0
864,Cursola,2,237,Fast,20,1.0,0.4,White,Be cautious of the ectoplasmic body surrounding its soul. You’ll become stiff as stone if you touch it.,60,95,50,145,130,30,0,0,0,2,0,0,Weak Armor,Weak Armor,Perish Body,Ghost,,,,,,,,Water1,Water3,14,0,32,22,0
865,Sirfetch’d,2,219,MediumFast,20,0.8,117.0,White,"After deflecting attacks with its hard leaf shield, it strikes back with its sharp leek stalk. The leek stalk is both weapon and food.",62,135,95,68,82,65,0,2,0,0,0,0,Steadfast,Steadfast,Scrappy,Fighting,,None,50.0,Leek,5.0,None,1.0,Flying,Field,19,0,15,14,0
866,Mr. Rime,2,366,MediumFast,25,1.5,58.2,Purple,Its amusing movements make it very popular. It releases its psychic power from the pattern on its belly.,80,85,75,110,100,70,0,0,0,3,0,0,Tangled Feet,Screen Cleaner,Ice Body,Ice,Psychic,,,,,,,HumanLike,,30,0,39,30,0
867,Runerigus,2,328,MediumFast,25,1.6,66.6,Gray,"Never touch its shadowlike body, or you’ll be shown the horrific memories behind the picture carved into it.",58,95,145,50,105,30,0,0,2,0,0,0,Wandering Spirit,Wandering Spirit,Wandering Spirit,Ground,Ghost,,,,,,,Mineral,Amorphous,19,0,31,24,0
868,Milcery,1,185,MediumFast,20,0.2,0.3,White,They say that any patisserie visited by Milcery is guaranteed success and good fortune.,45,40,40,50,61,34,0,0,0,0,1,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,12,2,11,5,9
869,Alcremie,2,186,MediumFast,20,0.3,0.5,White,"When Alcremie is content, the cream it secretes from its hands becomes sweeter and richer.",65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1157,Alcremie 1,2,186,MediumFast,20,0.3,0.5,Pink,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1158,Alcremie 2,2,186,MediumFast,20,0.3,0.5,Green,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1159,Alcremie 3,2,186,MediumFast,20,0.3,0.5,Blue,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1160,Alcremie 4,2,186,MediumFast,20,0.3,0.5,Yellow,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1161,Alcremie 5,2,186,MediumFast,20,0.3,0.5,White,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1162,Alcremie 6,2,186,MediumFast,20,0.3,0.5,Yellow,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1163,Alcremie 7,2,186,MediumFast,20,0.3,0.5,Brown,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
1164,Alcremie 8,2,186,MediumFast,20,0.3,0.5,Yellow,,65,60,75,110,121,64,0,0,0,0,2,0,Sweet Veil,Sweet Veil,Aroma Veil,Fairy,,,,,,,,Fairy,Amorphous,14,0,24,13,0
870,Falinks,2,345,MediumFast,25,3.0,62.0,Yellow,"The six of them work together as one Pokémon. Teamwork is also their battle strategy, and they constantly change their formation as they fight.",65,100,100,70,60,75,0,2,0,0,1,0,Battle Armor,Battle Armor,Defiant,Fighting,,,,,,,,Fairy,Mineral,14,0,19,17,0
871,Pincurchin,2,353,MediumFast,20,0.3,1.0,Purple,"It stores electricity in each spine. Even if one gets broken off, it still continues to emit electricity for at least three hours.",48,101,95,91,85,15,0,2,0,0,0,0,Lightning Rod,Lightning Rod,Electric Surge,Electric,,,,,,,,Water1,Amorphous,14,2,16,16,0
872,Snom,1,349,MediumFast,20,0.3,3.8,White,"It eats snow that piles up on the ground. The more snow it eats, the bigger and more impressive the spikes on its back grow.",30,25,35,45,30,20,0,0,0,1,0,0,Shield Dust,Shield Dust,Ice Scales,Ice,Bug,None,50.0,Snowball,5.0,None,1.0,Bug,,2,3,8,4,1
873,Frosmoth,2,350,MediumFast,20,1.3,42.0,White,"It shows no mercy to any who desecrate fields and mountains. It will fly around on its icy wings, causing a blizzard to chase offenders away.",70,65,60,125,90,65,0,0,0,2,0,0,Shield Dust,Shield Dust,Ice Scales,Ice,Bug,,,,,,,Bug,,19,0,22,11,0
874,Stonjourner,2,369,Slow,25,2.5,520.0,Gray,"Once a year, on a specific date and at a specific time, they gather out of nowhere and form up in a circle.",100,125,135,20,20,70,0,0,2,0,0,0,Power Spot,Power Spot,Power Spot,Rock,,,,,,,,Mineral,,13,2,22,13,0
875,Eiscue,2,370,Slow,25,1.4,89.0,Blue,"This Pokémon keeps its heat-sensitive head cool with ice. It fishes for its food, dangling its single hair into the sea to lure in prey.",75,80,110,65,90,50,0,0,2,0,0,0,Ice Face,Ice Face,Ice Face,Ice,,,,,,,,Water1,Field,12,6,16,15,0
1165,Eiscue 1,2,370,Slow,25,1.4,89.0,Blue,,75,80,70,65,50,130,0,0,2,0,0,0,Ice Face,Ice Face,Ice Face,Ice,,,,,,,,Water1,Field,12,6,16,15,0
876,Indeedee,2,337,Fast,40,0.9,28.0,Purple,"Through its horns, it can pick up on the emotions of creatures around it. Positive emotions are the source of its strength.",60,65,55,105,95,95,0,0,0,2,0,0,Inner Focus,Synchronize,Psychic Surge,Psychic,Normal,,,,,,,Fairy,,13,3,19,19,0
1166,Indeedee 1,2,337,Fast,40,0.9,28.0,Purple,,70,55,65,95,105,85,0,0,0,0,2,0,Own Tempo,Synchronize,Psychic Surge,Psychic,Normal,,,,,,,Fairy,,13,4,19,18,0
877,Morpeko,2,344,MediumFast,10,0.3,3.0,Yellow,"It carries electrically roasted seeds with it as if they’re precious treasures. No matter how much it eats, it always gets hungry again in short order.",58,95,58,70,58,97,0,0,0,0,0,2,Hunger Switch,Hunger Switch,Hunger Switch,Electric,Dark,,,,,,,Field,Fairy,14,8,26,17,0
1167,Morpeko 1,2,344,MediumFast,10,0.3,3.0,Yellow,,58,95,58,70,58,97,0,0,0,0,0,2,Hunger Switch,Hunger Switch,Hunger Switch,Electric,Dark,,,,,,,Field,Fairy,14,8,26,17,0
878,Cufant,1,302,MediumFast,25,1.2,100.0,Yellow,"If a job requires serious strength, this Pokémon will excel at it. Its copper body tarnishes in the rain, turning a vibrant green color.",72,80,49,40,49,40,0,1,0,0,0,0,Sheer Force,Sheer Force,Heavy Metal,Steel,,None,50.0,Lagging Tail,5.0,None,1.0,Field,Mineral,13,8,18,15,1
879,Copperajah,2,303,MediumFast,25,3.0,650.0,Green,"These Pokémon live in herds. Their trunks have incredible grip strength, strong enough to crush giant rocks into powder.",122,130,69,80,69,30,0,2,0,0,0,0,Sheer Force,Sheer Force,Heavy Metal,Steel,,None,50.0,Lagging Tail,5.0,None,1.0,Field,Mineral,15,0,24,22,0
880,Dracozolt,2,374,Slow,35,1.8,190.0,Green,"The powerful muscles in its tail generate its electricity. Compared to its lower body, its upper half is entirely too small.",90,100,90,80,70,75,0,2,0,0,0,0,Volt Absorb,Hustle,Sand Rush,Electric,Dragon,,,,,,,Undiscovered,,13,0,23,20,0
881,Arctozolt,2,375,Slow,35,2.3,150.0,Blue,This Pokémon lived on prehistoric seashores and was able to preserve food with the ice on its body. It went extinct because it moved so slowly.,90,100,90,90,80,55,0,2,0,0,0,0,Volt Absorb,Static,Slush Rush,Electric,Ice,,,,,,,Undiscovered,,13,0,24,17,0
882,Dracovish,2,376,Slow,35,2.3,215.0,Green,"Its mighty legs are capable of running at speeds exceeding 40 mph, but this Pokémon can’t breathe unless it’s underwater.",90,90,100,70,80,75,0,0,2,0,0,0,Water Absorb,Strong Jaw,Sand Rush,Water,Dragon,,,,,,,Undiscovered,,13,0,19,20,0
883,Arctovish,2,377,Slow,35,2.0,175.0,Blue,"The skin on its face is impervious to attack, but breathing difficulties made this Pokémon go extinct anyway.",90,90,100,80,90,55,0,0,2,0,0,0,Water Absorb,Ice Body,Slush Rush,Water,Ice,,,,,,,Undiscovered,,13,0,19,16,0
884,Duraludon,2,371,MediumFast,30,1.8,40.0,White,"The special metal that composes its body is very light, so this Pokémon has considerable agility. It lives in caves because it dislikes the rain.",70,95,115,120,50,85,0,0,0,2,0,0,Light Metal,Heavy Metal,Stalwart,Steel,Dragon,,,,,,,Mineral,Dragon,13,3,20,20,0
885,Dreepy,1,395,Slow,40,0.5,2.0,Green,"If this weak Pokémon is by itself, a mere child could defeat it. But if Dreepy has friends to help it train, it can evolve and become much stronger.",28,60,30,40,30,82,0,0,0,0,0,1,Clear Body,Infiltrator,Cursed Body,Dragon,Ghost,,,,,,,Amorphous,Dragon,4,7,9,4,1
886,Drakloak,2,396,Slow,40,1.4,11.0,Green,"Without a Dreepy to place on its head and care for, it gets so uneasy it’ll try to substitute any Pokémon it finds for the missing Dreepy.",68,80,50,60,50,102,0,0,0,0,0,2,Clear Body,Infiltrator,Cursed Body,Dragon,Ghost,,,,,,,Amorphous,Dragon,18,0,21,18,1
887,Dragapult,3,397,Slow,40,3.0,50.0,Green,Apparently the Dreepy inside Dragapult’s horns eagerly look forward to being launched out at Mach speeds.,88,120,75,100,75,142,0,0,0,0,0,3,Clear Body,Infiltrator,Cursed Body,Dragon,Ghost,,,,,,,Amorphous,Dragon,20,0,27,21,0
888,Zacian,3,398,Slow,120,2.8,110.0,Blue,This Pokémon has slumbered for many years. Some say it’s Zamazenta’s elder sister—others say the two Pokémon are rivals.,92,130,115,80,115,138,0,0,0,0,0,3,Intrepid Sword,Intrepid Sword,Intrepid Sword,Fairy,,,,,,,,Undiscovered,,14,0,26,17,0
1168,Zacian 1,3,398,Slow,120,2.8,355.0,Blue,,92,170,115,80,115,148,0,0,0,0,0,3,Intrepid Sword,Intrepid Sword,Intrepid Sword,Fairy,Steel,,,,,,,Undiscovered,,14,0,26,17,0
889,Zamazenta,3,399,Slow,120,2.9,210.0,Red,"This Pokémon slept for aeons while in the form of a statue. It was asleep for so long, people forgot that it ever existed.",92,130,115,80,115,138,0,0,0,0,0,3,Dauntless Shield,Dauntless Shield,Dauntless Shield,Fighting,,,,,,,,Undiscovered,,14,0,26,19,0
1169,Zamazenta 1,3,399,Slow,120,2.9,785.0,Red,,92,130,145,80,145,128,0,0,0,0,0,3,Dauntless Shield,Dauntless Shield,Dauntless Shield,Fighting,Steel,,,,,,,Undiscovered,,14,0,26,19,0
890,Eternatus,3,400,Slow,120,20.0,950.0,Purple,"It was inside a meteorite that fell 20,000 years ago. There seems to be a connection between this Pokémon and the Dynamax phenomenon.",140,85,95,145,95,130,3,0,0,0,0,0,Pressure,Pressure,Pressure,Poison,Dragon,,,,,,,Undiscovered,,15,0,19,15,0
1170,Eternatus 1,3,400,Slow,120,100.0,0.0,Purple,,255,115,250,125,250,130,3,0,0,0,0,0,Pressure,Pressure,Pressure,Poison,Dragon,,,,,,,Undiscovered,,15,0,19,15,0
