id,date,type,workspace_id,total_cost_in_cents,total_paid_in_credits_in_cents
inv635711370781,2018-05-12,renewal,wks4727434969866,17485,0
inv9567707025760,2018-05-12,renewal,wks6620894721653,4800,0
inv1788957416543,2018-05-13,initial,wks1253414218198,0,0
inv4512576641102,2018-05-13,initial,wks7752690362291,0,0
inv3054282626396,2018-05-13,renewal,wks2817625166582,2400,2400
inv6106099652388,2018-05-13,final,wks8645272735764,2400,2400
inv1774712548092,2018-05-13,renewal,wks7470433285204,2400,2400
inv5210782542958,2018-05-13,renewal,wks1549604828902,2400,1500
inv87826101086,2018-05-13,final,wks1615075006995,3171,3171
inv2017292201888,2018-05-13,renewal,wks8802460506002,13799,3200
inv8933030018087,2018-05-13,renewal,wks481010428243,2400,0
inv171588332290,2018-05-13,final,wks9188975624406,17142,0
inv1502505881019,2018-05-13,renewal,wks3612389788780,2400,1000
inv66565438015,2018-05-13,renewal,wks8683380385356,9600,0
inv3462400272043,2018-05-13,renewal,wks3685153418441,31028,0
inv1948414653912,2018-05-13,renewal,wks5933018991510,5914,0
inv4828783562845,2018-05-13,renewal,wks6206004022821,7457,0
inv401162102742,2018-05-13,renewal,wks9377331909072,39428,0
inv1153991737402,2018-05-13,renewal,wks6196164807931,40971,0
inv5990783325326,2018-05-13,renewal,wks9654998462572,43200,0
inv9412750543753,2018-05-13,renewal,wks8623424522904,34200,0
inv1922193633120,2018-05-14,renewal,wks2330074401709,2400,600
inv7425697368517,2018-05-14,renewal,wks4137276397936,22200,0
inv2310851635500,2018-05-14,renewal,wks1628995568354,2400,0
inv676713314823,2018-05-15,initial,wks1826599621945,0,0
inv405963179838,2018-05-15,initial,wks97728168260,0,0
inv8824823178508,2018-05-15,renewal,wks6628035386905,2400,1300
inv3363174426807,2018-05-15,renewal,wks8074974996753,2400,2400
inv1629936267039,2018-05-15,renewal,wks3364842678893,2400,0
inv6303578403051,2018-05-16,initial,wks5042364340930,0,0
inv2330033115443,2018-05-16,renewal,wks9430371528190,2400,2400
inv4894304816990,2018-05-16,renewal,wks5492685885302,2400,2400
inv3676320424838,2018-05-16,renewal,wks1219098323660,13114,0
inv5183807187366,2018-05-16,renewal,wks2112139553897,7200,0
inv4723953936548,2018-05-16,renewal,wks395177907780,2400,0
inv5471694103638,2018-05-16,renewal,wks1234668746776,2400,0
inv7736147802791,2018-05-16,renewal,wks5204123517539,11485,0
inv4500576643862,2018-05-16,renewal,wks3753861933915,7457,0
inv516708600923,2018-05-16,renewal,wks8460978433511,8228,0
inv9610916397135,2018-05-16,renewal,wks4299300119492,8228,100
inv2650884213916,2018-05-16,renewal,wks6070526021647,38142,0
inv8703949403282,2018-05-16,renewal,wks2035131763968,27857,1700
inv6092106547314,2018-05-17,initial,wks5184442006508,0,0
inv9218917556043,2018-05-17,initial,wks1246846919469,0,0
inv8984879817028,2018-05-17,renewal,wks9966523089682,2914,2914
inv1653515637320,2018-05-17,renewal,wks6554025947382,2400,2400
inv4105970513769,2018-05-17,renewal,wks4596253963516,2400,0
inv7522091021873,2018-05-17,renewal,wks1033126545957,14142,0
inv8260971505187,2018-05-17,final,wks2114588141698,10799,0
inv3521569519468,2018-05-18,initial,wks2241093498685,0,0
inv4631197077503,2018-05-18,initial,wks3269478286521,0,0
inv4461948925477,2018-05-18,initial,wks7293316791509,0,0
inv4699263783572,2018-05-18,renewal,wks1851886064976,2400,2400
inv860959743589,2018-05-18,renewal,wks5856878802945,2400,2400
inv5777289062808,2018-05-18,renewal,wks1103800517634,2400,2400
inv8519034327890,2018-05-18,renewal,wks4176349355425,2400,500
inv8695083705587,2018-05-18,renewal,wks956773755801,2400,0
inv4943359227510,2018-05-18,renewal,wks5611095360423,21771,0
inv2842758821806,2018-05-18,renewal,wks5454387640824,2400,0
inv2985752777558,2018-05-18,renewal,wks7092678855193,4457,0
inv3138427457511,2018-05-18,renewal,wks1727027880413,2400,0
inv1214656784016,2018-05-18,renewal,wks9460007260395,34542,0
inv5984565174652,2018-05-18,renewal,wks2381155806720,2400,0
inv4463447162726,2018-05-18,renewal,wks2503063674141,4800,0
inv7026982596791,2018-05-18,renewal,wks8946620176856,3257,0
inv7775844274541,2018-05-18,renewal,wks5530599113752,15171,0
inv8202968489171,2018-05-19,initial,wks4068830385117,0,0
inv2844950225450,2018-05-19,initial,wks7586258330859,0,0
inv2746010902232,2018-05-19,initial,wks8224813285531,0,0
inv7885551239913,2018-05-19,renewal,wks7592619224837,9600,100
inv6244347695034,2018-05-19,renewal,wks3381874682346,2400,1900
inv4274324310153,2018-05-19,final,wks3106479734585,2400,0
inv2825286368518,2018-05-19,renewal,wks2243580772860,2400,1000
inv224364348689,2018-05-19,renewal,wks672294650098,7285,0
inv3508254375119,2018-05-19,renewal,wks1901661412598,8657,0
inv7087883107754,2018-05-19,renewal,wks8703880219251,12857,800
inv4881167231510,2018-05-19,renewal,wks5181995780112,2400,0
inv4729814293968,2018-05-19,renewal,wks1762046627253,22371,0
inv6299429806173,2018-05-19,renewal,wks1513591925500,44400,0
inv2764362170366,2018-05-19,renewal,wks2733082150514,2400,0
inv1260467990933,2018-05-19,renewal,wks6626395347928,2400,0
inv7918622557244,2018-05-19,renewal,wks6664451520496,52028,0
inv1520465123192,2018-05-20,initial,wks2002440116040,0,0
inv6252077788567,2018-05-20,initial,wks8264403790879,0,0
inv1557089494265,2018-05-20,initial,wks1457253734062,0,0
inv7179443124322,2018-05-20,initial,wks1868917385437,0,0
inv8124292108806,2018-05-20,renewal,wks5564849544712,2400,1600
inv3347653051974,2018-05-20,renewal,wks3885326526863,12000,6600
inv4417419472835,2018-05-20,renewal,wks1490586152896,2400,2400
inv2392477725279,2018-05-20,final,wks8086121953383,3771,0
inv1864334203912,2018-05-20,renewal,wks8428138848011,2400,1700
inv3065180998964,2018-05-20,renewal,wks5949183434841,2400,2400
inv2318967966080,2018-05-20,renewal,wks1637488482093,11914,5300
inv8081856879366,2018-05-20,final,wks9740504846063,25885,0
inv3149533393567,2018-05-20,renewal,wks5534996255353,2657,0
inv9857556264050,2018-05-20,renewal,wks5253385619750,23228,0
inv2864641855446,2018-05-21,renewal,wks2426524478905,2400,2400
inv1389053647621,2018-05-21,renewal,wks1910084365896,2400,2400
inv9926329197922,2018-05-22,initial,wks1433459316205,0,0
inv5266060248862,2018-05-22,renewal,wks2952518132342,19457,0
inv1048482239796,2018-05-22,renewal,wks5885832878987,2400,0
inv1967550371324,2018-05-23,initial,wks8500543128872,0,0
inv6995396110521,2018-05-23,renewal,wks7185407221186,2400,0
inv8230940346128,2018-05-23,final,wks9455615326196,2400,0
inv1957322462162,2018-05-23,renewal,wks4580744417573,5828,3000
inv1756127043640,2018-05-23,renewal,wks4932646862376,11742,0
inv6012327561877,2018-05-23,renewal,wks7044481301093,25200,0
inv9260199417611,2018-05-23,final,wks53907071489,2400,0
inv929610848759,2018-05-23,renewal,wks8144940840117,6428,2400
inv1751991370450,2018-05-23,renewal,wks7700851368869,2400,0
inv2258532224487,2018-05-24,initial,wks618953258959,0,0
inv8895878557906,2018-05-24,initial,wks1524789519437,0,0
inv7253832476118,2018-05-24,renewal,wks3565582395899,7200,0
inv5312330153124,2018-05-24,renewal,wks4866136570830,22542,0
inv1574147607125,2018-05-24,renewal,wks8504289308679,42771,0
inv7592387567666,2018-05-25,renewal,wks7285119898182,2400,2400
inv3101327324047,2018-05-25,renewal,wks2166193992012,2400,0
inv2129032198184,2018-05-25,renewal,wks9908469643912,2400,200
inv5108440743043,2018-05-25,renewal,wks8831792866899,4285,0
inv7363377784187,2018-05-25,renewal,wks71725282001,2400,0
inv1348801018376,2018-05-26,initial,wks4393089447274,0,0
inv9281511169170,2018-05-26,renewal,wks1776863318307,2400,2400
inv8371717373263,2018-05-26,renewal,wks3897392470699,2400,2400
inv8943186951914,2018-05-26,renewal,wks449198029457,2400,2400
inv7915734476801,2018-05-26,renewal,wks8759039948000,2400,1200
inv2697803995444,2018-05-26,renewal,wks2112702067736,2400,0
inv9868320336084,2018-05-26,renewal,wks8352222105029,2400,2400
inv5964624279135,2018-05-26,renewal,wks7046096700339,15342,0
inv4476006759052,2018-05-26,renewal,wks2007294364801,4800,0
inv1245839618175,2018-05-26,renewal,wks8725542694991,16800,0
inv790404627390,2018-05-26,renewal,wks8451766787748,5742,385
inv7284635702378,2018-05-26,renewal,wks6987380803644,2400,0
inv3895389770720,2018-05-26,renewal,wks6209825415244,8400,0
inv5031459386409,2018-05-26,renewal,wks3127535399355,3685,0
inv6034643679749,2018-05-26,renewal,wks7288926300134,2400,0
inv3253241584664,2018-05-26,renewal,wks3579832367027,2400,0
inv1338025289531,2018-05-26,renewal,wks959245693636,58028,0
inv6614251711033,2018-05-26,renewal,wks9537145926953,20142,0
inv1910473782209,2018-05-27,initial,wks1367823780388,0,0
inv3990238164318,2018-05-27,initial,wks2653895258765,0,0
inv8043887174956,2018-05-27,initial,wks6567480660101,0,0
inv1417535020470,2018-05-27,initial,wks8123805123415,0,0
inv485736730250,2018-05-27,renewal,wks7914789784291,2400,700
inv5712238713454,2018-05-27,renewal,wks9340036814649,2400,100
inv2386496638611,2018-05-27,renewal,wks7593670323937,2742,0
inv1434334933195,2018-05-27,renewal,wks5997123894078,2400,2300
inv624518744966,2018-05-27,renewal,wks2055300358824,2400,0
inv3253680073684,2018-05-27,renewal,wks1925609665523,7114,400
inv8853363637875,2018-05-27,renewal,wks7513125772833,2400,0
inv1774699167824,2018-05-27,renewal,wks6772580427373,2914,0
inv3651363396539,2018-05-27,renewal,wks498060474715,4628,3200
inv5691333602473,2018-05-27,renewal,wks4965237116580,13371,0
inv9237936418144,2018-05-27,renewal,wks7631009914626,26228,0
inv2571166350515,2018-05-27,renewal,wks1097772353765,2400,0
inv2144492013061,2018-05-27,renewal,wks4891373558369,24000,0
inv1833817044636,2018-05-27,renewal,wks6777713960487,14914,0
inv9218085213606,2018-05-27,renewal,wks5530146587774,15428,2300
inv4719016103089,2018-05-27,renewal,wks5056918404143,43714,0
inv4382534453728,2018-05-28,renewal,wks1544608202829,2400,0
inv2406869460794,2018-05-28,renewal,wks7470092505034,17828,0
inv5208461059812,2018-05-29,renewal,wks6259407819839,2400,2400
inv7587557045683,2018-05-29,renewal,wks4456940979422,2400,2000
inv6215020639974,2018-05-29,renewal,wks6468256692012,2400,0
inv8763820658453,2018-05-29,renewal,wks3536594004588,24000,0
inv1831992684937,2018-05-29,renewal,wks8384580738864,2400,0
inv726028007646,2018-05-30,initial,wks804967211833,0,0
inv1982899633872,2018-05-30,initial,wks4864725687644,0,0
inv2518558765588,2018-05-30,renewal,wks8911154509261,7200,0
inv4280284680560,2018-05-30,renewal,wks6823236389890,36428,0
inv8729647413463,2018-05-30,renewal,wks2862351320106,37714,0
inv1381881433998,2018-05-31,initial,wks7178136016101,0,0
inv4834526551678,2018-05-31,renewal,wks5554630154829,2400,1100
inv1711666656741,2018-05-31,final,wks5773139095461,12000,0
inv2801014918299,2018-05-31,renewal,wks4164159752557,2400,0
inv5824464495430,2018-05-31,renewal,wks9586123799322,21600,0
inv76701414033,2018-05-31,renewal,wks4091791166500,7114,0
inv5678544112295,2018-05-31,renewal,wks624946735494,2400,2400
inv9510965771210,2018-05-31,renewal,wks4781997999451,12171,0
inv4856726898029,2018-05-31,renewal,wks6210578030795,2400,0
inv3022322370594,2018-05-31,renewal,wks801244421403,46285,0
inv3606236694191,2018-06-01,initial,wks9171127058631,0,0
inv2531795024079,2018-06-01,initial,wks2338293475363,0,0
inv7799639386191,2018-06-01,initial,wks9727365209668,0,0
inv1574845307402,2018-06-01,renewal,wks8333239825337,2400,2400
inv8004529194635,2018-06-01,renewal,wks3499743763242,2400,1000
inv4338696913316,2018-06-01,renewal,wks6038580255939,4714,1300
inv8430848792286,2018-06-01,renewal,wks8863288673908,4800,0
inv7764160262622,2018-06-01,renewal,wks5587155144867,73971,0
inv5390108807573,2018-06-01,renewal,wks1410048146843,4542,0
inv7842323895316,2018-06-01,renewal,wks1187952914151,23742,900
inv3489388509845,2018-06-01,renewal,wks8407461234214,31200,0
inv4023071987463,2018-06-01,renewal,wks7017454166066,40028,0
inv455855010558,2018-06-01,renewal,wks5176458298639,21085,0
inv2864332579712,2018-06-01,renewal,wks8780283383554,33857,5500
inv5597004375261,2018-06-02,initial,wks3646412687012,0,0
inv8978237556118,2018-06-02,renewal,wks9430762448179,2400,2400
inv8816885996537,2018-06-02,renewal,wks8915862130280,2400,2400
inv200441046545,2018-06-02,renewal,wks4138624357262,2400,2200
inv419651083139,2018-06-02,final,wks864160965677,2400,2200
inv6741269229454,2018-06-02,renewal,wks2780156270015,2400,0
inv128732809426,2018-06-02,renewal,wks3964959393543,2914,2914
inv5955326358060,2018-06-02,renewal,wks1258469099628,40800,0
inv6117688220354,2018-06-02,renewal,wks5521571206804,8314,3300
inv3732675146822,2018-06-02,renewal,wks5561644149659,2400,2400
inv9493885495933,2018-06-02,renewal,wks5242969832948,2400,0
inv5276425079109,2018-06-02,renewal,wks9529159669492,31200,0
inv9182396892616,2018-06-02,final,wks607910613164,11142,0
inv474380017969,2018-06-02,renewal,wks7232814290454,32657,0
inv4836806354104,2018-06-02,renewal,wks1065915252593,28800,0
inv3560127205310,2018-06-02,renewal,wks4539800462904,24000,0
inv816214943527,2018-06-02,renewal,wks4144827035994,41657,0
inv7130070208837,2018-06-03,initial,wks6671309433862,0,0
inv8118042859134,2018-06-03,initial,wks4485585156844,0,0
inv5732981814269,2018-06-03,initial,wks1594211707438,0,0
inv385884121536,2018-06-03,initial,wks72335204356,0,0
inv360050826782,2018-06-03,renewal,wks1647450243901,2400,700
inv2059904267067,2018-06-03,renewal,wks4691338635719,2400,2400
inv4381341693021,2018-06-03,renewal,wks3740625269682,20400,10900
inv4042429555286,2018-06-03,renewal,wks2771996238823,4028,4028
inv7781113260457,2018-06-03,renewal,wks6371828785518,6171,3100
inv8916729834454,2018-06-03,renewal,wks1451350966945,2400,600
inv2545639656120,2018-06-03,final,wks2739232501425,2400,1900
inv2899067831561,2018-06-03,renewal,wks4313650360860,4628,800
inv3294555293768,2018-06-03,renewal,wks7749979575528,4800,0
inv631809375306,2018-06-03,renewal,wks4095710786030,2400,2400
inv3043132379313,2018-06-03,final,wks4351804818378,2400,0
inv2723667166165,2018-06-03,renewal,wks333773581736,2400,0
inv724865908335,2018-06-03,renewal,wks476832628943,30942,0
inv4347497327245,2018-06-03,renewal,wks5192828553390,19542,0
inv8129494623050,2018-06-03,renewal,wks3290386733021,14400,1600
inv5436062592310,2018-06-04,renewal,wks7309600145656,2400,0
inv8427493233980,2018-06-04,renewal,wks2038573989233,2828,0
inv5831788223248,2018-06-04,renewal,wks7845867507202,33600,0
inv1116237544594,2018-06-04,renewal,wks9412051571095,20400,0
inv797823633716,2018-06-05,initial,wks3957664487268,0,0
inv2121557602653,2018-06-05,final,wks5322452998253,2400,0
inv6224657683305,2018-06-05,renewal,wks7794350515420,2400,2400
inv4695383817614,2018-06-05,renewal,wks4439132716134,9000,6857
inv2570002762642,2018-06-05,renewal,wks9955143511863,17571,0
inv2435566234289,2018-06-05,final,wks6772046058566,7371,0
inv5703874355897,2018-06-06,renewal,wks294556845350,2400,0
inv6147344710451,2018-06-06,renewal,wks7168146326572,2400,2400
inv6286124694756,2018-06-06,renewal,wks474533038638,10371,0
inv2028657630730,2018-06-06,renewal,wks2335237564894,7200,0
inv2448598893333,2018-06-07,initial,wks9725965509493,0,0
inv4698827810083,2018-06-07,final,wks9987413207460,2400,2400
inv200881197132,2018-06-07,renewal,wks6351061230984,3085,2000
inv8652662559671,2018-06-07,final,wks6577365373535,2400,0
inv3620648108635,2018-06-07,renewal,wks1315998658995,2400,0
inv6266388584430,2018-06-07,renewal,wks8692638517106,2400,0
inv5047978521953,2018-06-07,renewal,wks602536569767,2400,0
inv6303357912303,2018-06-07,renewal,wks5488215852525,10371,0
inv8957927807037,2018-06-07,renewal,wks1665219245387,11914,0
inv3415045635631,2018-06-07,renewal,wks8446877050549,11914,0
inv3537083048591,2018-06-07,renewal,wks237819748098,2400,1100
inv3010334068495,2018-06-07,renewal,wks898845835383,17228,0
inv7933264234874,2018-06-07,renewal,wks401816862489,36000,0
inv7751481206958,2018-06-07,renewal,wks9401173858141,72000,0
inv3081334636164,2018-06-08,initial,wks7500755805287,0,0
inv226052278743,2018-06-08,initial,wks2431851653169,0,0
inv7727920840089,2018-06-08,renewal,wks6784892520349,31200,0
inv8810264168708,2018-06-08,renewal,wks9230551306517,2400,200
inv3892750324843,2018-06-08,renewal,wks6754854084033,2400,1500
inv9514741176144,2018-06-08,final,wks9304361917991,15000,0
inv2976821103608,2018-06-08,renewal,wks4527718017167,9085,2042
inv7709741470192,2018-06-08,renewal,wks1469669047388,2400,0
inv2734294142414,2018-06-08,renewal,wks3920945990315,2400,0
inv6977181709068,2018-06-08,renewal,wks4435585980502,37971,0
inv478306910284,2018-06-08,renewal,wks1914907994591,27000,300
inv2366835364679,2018-06-08,renewal,wks4323265905447,16628,0
inv1674819105855,2018-06-08,renewal,wks5458118618077,31371,4700
inv2666261114609,2018-06-08,renewal,wks1848816090558,40028,1600
inv1071545921117,2018-06-09,initial,wks1856199098124,0,0
inv9493902250593,2018-06-09,initial,wks9462395781118,0,0
inv2344343359396,2018-06-09,initial,wks9102943515274,0,0
inv8091472954074,2018-06-09,renewal,wks9501244099292,2400,2400
inv8599595919058,2018-06-09,renewal,wks3353106104264,2400,2000
inv5192457035049,2018-06-09,renewal,wks3452793865684,2400,2400
inv5639332444588,2018-06-09,renewal,wks2611661007874,2400,1600
inv7815880413696,2018-06-09,renewal,wks9382210293969,3085,0
inv4933236795085,2018-06-09,renewal,wks6431701915438,7628,0
inv6232884887064,2018-06-09,renewal,wks6591987631861,2400,0
inv4639405487620,2018-06-09,renewal,wks107953152003,17400,600
inv1872905914851,2018-06-09,renewal,wks3633113801439,2400,0
inv5921414669807,2018-06-09,renewal,wks3694163700256,2400,0
inv8473616630779,2018-06-09,renewal,wks686062651570,2400,0
inv2402146948848,2018-06-09,renewal,wks4727434969866,20914,0
inv5157156080270,2018-06-09,renewal,wks6620894721653,4800,0
inv9950332282296,2018-06-10,initial,wks2711769708657,0,0
inv3749597795796,2018-06-10,initial,wks8022458462511,0,0
inv1685416405986,2018-06-10,initial,wks4437637948814,0,0
inv4749720356894,2018-06-10,initial,wks4938871199032,0,0
inv4587703715312,2018-06-10,renewal,wks1253414218198,2400,900
inv9343774715152,2018-06-10,renewal,wks7752690362291,2400,2400
inv7758476785565,2018-06-10,final,wks2817625166582,2400,1200
inv5534353220413,2018-06-10,renewal,wks7470433285204,3514,600
inv886606614449,2018-06-10,renewal,wks1549604828902,2400,0
inv68082820364,2018-06-10,renewal,wks8802460506002,18514,0
inv3569220692807,2018-06-10,renewal,wks481010428243,2400,0
inv9384728801018,2018-06-10,renewal,wks3612389788780,2400,0
inv7341166978434,2018-06-10,renewal,wks8683380385356,12942,0
inv5315778210068,2018-06-10,renewal,wks3685153418441,35485,0
inv9016759020208,2018-06-10,renewal,wks5933018991510,8828,0
inv2069526420030,2018-06-10,renewal,wks6206004022821,13714,0
inv7668569202776,2018-06-10,renewal,wks9377331909072,40885,0
