id,date_account_created,gender,age,signup_method,language,affiliate_channel,affiliate_provider,signup_app,first_device_type,first_browser
aoryikmhtd,2014-07-14,FEMALE,47,facebook,en,sem-brand,google,Web,Desktop (Other),Chrome
e6lxmpuc01,2014-07-14,-unknown-,31,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
z3u206fg4e,2014-07-14,-unknown-,,basic,en,sem-brand,bing,Web,iPad,Mobile Safari
i5m32im2qq,2014-07-14,-unknown-,,basic,fr,sem-brand,google,Web,Mac Desktop,Chrome
65a0k7ls0h,2014-07-14,FEMALE,62,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
kd69j1yywr,2014-07-14,FEMALE,62,basic,en,sem-brand,google,Web,Windows Desktop,IE
douiezhl7w,2014-07-14,-unknown-,25,basic,en,sem-brand,google,Web,Mac Desktop,Safari
si8op8fxdo,2014-07-14,FEMALE,38,basic,en,sem-brand,google,Web,Mac Desktop,Safari
2duhdlx5k3,2014-07-14,FEMALE,26,basic,en,sem-brand,google,Web,Mac Desktop,Safari
g4bne7a0th,2014-07-14,FEMALE,49,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
jtfd4z2s1x,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Opera
0ru51eww78,2014-07-14,FEMALE,27,basic,en,sem-brand,google,Moweb,Android Tablet,Android Browser
7qmub5jpcq,2014-07-14,FEMALE,24,basic,zh,sem-brand,other,Web,Mac Desktop,Firefox
lsgd477tgy,2014-07-14,FEMALE,25,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
55tmk0mkje,2014-07-14,MALE,26,facebook,it,sem-brand,google,Web,Mac Desktop,Chrome
c1mqdj6e6k,2014-07-14,FEMALE,54,basic,en,sem-brand,google,Web,Windows Desktop,IE
fk55if9onj,2014-07-14,FEMALE,61,basic,en,sem-brand,bing,Web,Windows Desktop,Firefox
aktn64n1iu,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
kl0i14chlx,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
dug7l3g4dw,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
9g833b4yib,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
5na4m3dan6,2014-07-14,MALE,35,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
xajgny2o1b,2014-07-14,MALE,54,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
szmr8xh6xi,2014-07-14,MALE,38,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
316ccovwj4,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
3rlehte8o4,2014-07-14,FEMALE,45,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
b2r62sb14z,2014-07-14,FEMALE,40,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
7te4svdwb7,2014-07-14,FEMALE,36,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
lsfabmhy2x,2014-07-14,FEMALE,105,basic,en,sem-brand,google,Web,Windows Desktop,IE
wm6d3hne10,2014-07-14,FEMALE,51,basic,en,sem-brand,google,Web,Mac Desktop,Safari
catztsf1jc,2014-07-14,MALE,25,facebook,en,sem-brand,google,Web,Windows Desktop,IE
3s7ku2v4q2,2014-07-14,MALE,30,basic,en,sem-brand,google,Web,Mac Desktop,Safari
xu7gozyf8u,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
3qewj0uryv,2014-07-14,MALE,35,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
qkulz7765i,2014-07-14,FEMALE,54,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
t5hwzw195r,2014-07-14,-unknown-,34,basic,en,sem-brand,google,Web,Windows Desktop,IE
tvx7x5zllz,2014-07-14,FEMALE,36,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
bii2j1dulv,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
jn046u65cj,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
dqdbpt9bps,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
544zevztjy,2014-07-14,MALE,55,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8iek6zqgw3,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
mfnoyhrnal,2014-07-14,-unknown-,,basic,en,sem-brand,bing,Web,iPhone,Mobile Safari
4bqy1bumo7,2014-07-14,FEMALE,31,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
40tn5xdm0y,2014-07-14,FEMALE,39,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
uqzfyn8np3,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
i8268fe240,2014-07-14,FEMALE,33,basic,en,sem-brand,bing,Moweb,iPhone,Mobile Safari
dfuv5wwf1v,2014-07-14,MALE,46,basic,en,sem-brand,google,Web,iPad,Mobile Safari
6yh0hadqp5,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
jchwbet0ay,2014-07-14,FEMALE,25,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
f3wzb9vfce,2014-07-14,MALE,21,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
67fx45usfs,2014-07-14,-unknown-,44,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
z4tzmaugem,2014-07-14,MALE,24,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
14vvcbjbfn,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Desktop (Other),Chrome
bzeu7c6yck,2014-07-14,MALE,,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
0he06y42bh,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
je1kbz7fiv,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
qh1pyx3exg,2014-07-14,FEMALE,40,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
8thdr3uvl0,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
mk19r5ftze,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
tftfe0s13t,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
bwu01ml1we,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8te1xqbr4e,2014-07-14,-unknown-,48,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
anl1zyn0yf,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
0d0mnlxucd,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
k3wa5skwlp,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
155hhq18qw,2014-07-14,FEMALE,26,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
tjc2gdrhv7,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
e2uzzhgzfb,2014-07-14,MALE,28,basic,en,sem-brand,google,Web,Mac Desktop,Safari
3q0dxtjkev,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
tt7fxscabn,2014-07-14,-unknown-,18,basic,en,sem-brand,google,Web,Windows Desktop,IE
nc785ea2ai,2014-07-14,-unknown-,33,basic,en,sem-brand,google,Web,Mac Desktop,Safari
atlx1tndhu,2014-07-14,FEMALE,,facebook,en,sem-brand,google,Web,Android Phone,-unknown-
o6sfwfspwp,2014-07-14,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
si5qdv7pg9,2014-07-14,MALE,34,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
uw53zdur76,2014-07-14,FEMALE,36,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
61tqetb53l,2014-07-14,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
vp3stopqt8,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
tn1nt41jen,2014-07-14,-unknown-,,basic,ko,sem-brand,google,Web,Mac Desktop,Chrome
ydqosvbanv,2014-07-14,-unknown-,29,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
fykdh1c5fk,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
hnhpvbd8iu,2014-07-14,-unknown-,45,basic,en,sem-brand,google,Web,Mac Desktop,Safari
zqal7oe8ln,2014-07-14,MALE,50,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
xggmcdbpkd,2014-07-14,MALE,32,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
m5rlw8pjg6,2014-07-14,MALE,24,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
py7w9cs7u8,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ohnkgq0y9u,2014-07-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
tt2a71dsl1,2014-07-15,MALE,36,facebook,en,sem-brand,bing,Web,Other/Unknown,-unknown-
ldnghmymju,2014-07-15,MALE,39,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
14wbkezju8,2014-07-15,-unknown-,36,basic,en,sem-brand,google,Web,Mac Desktop,Safari
pgwuq6z538,2014-07-15,-unknown-,105,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
o90zp0128h,2014-07-15,-unknown-,36,basic,en,sem-brand,google,Web,Mac Desktop,Safari
wqc5kkivay,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
ts6v04ovuk,2014-07-15,MALE,40,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
mm7w14se21,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
rw3wbhb092,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
w0x237tc9v,2014-07-15,MALE,33,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
37sd8f4g2y,2014-07-15,MALE,26,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
ko1iwnue2o,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
c9vanbl9nh,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
3m85nj4n9w,2014-07-15,FEMALE,29,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
0fg2up6dcu,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
t4rqczd5rh,2014-07-15,FEMALE,37,basic,en,sem-brand,google,Web,SmartPhone (Other),BlackBerry Browser
v0zyy5nhvl,2014-07-15,MALE,31,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
awtwjmuvjd,2014-07-15,-unknown-,,basic,en,sem-brand,google,iOS,iPhone,Mobile Safari
w3h04lwx4v,2014-07-15,FEMALE,24,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
xboy92k1s2,2014-07-15,FEMALE,66,basic,fr,sem-brand,google,Web,Windows Desktop,Chrome
w8qzmq6y68,2014-07-15,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
lat7grxrlx,2014-07-15,-unknown-,,basic,en,sem-brand,bing,iOS,iPhone,-unknown-
0jzzu2vnp4,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
enqpixgoba,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
amj7yomhtl,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
vnb6tpjtk4,2014-07-15,MALE,23,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
ug7byrvvtn,2014-07-15,FEMALE,29,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
par9cbkfwe,2014-07-15,MALE,26,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
p6isxtlhft,2014-07-15,FEMALE,40,basic,en,sem-brand,bing,Web,Windows Desktop,Chrome
uv8av6ox2k,2014-07-15,FEMALE,49,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
78gtgapq95,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
nj8crrrdqv,2014-07-15,-unknown-,,basic,ru,sem-brand,google,Web,Windows Desktop,Chrome
brv9jzfoyk,2014-07-15,MALE,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
0u2bphfmlr,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
rxgzt9dcvg,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
jy236t8w3h,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
pjj7mamh3t,2014-07-15,-unknown-,,basic,en,sem-brand,google,Moweb,Android Tablet,Android Browser
fstyl8cfy0,2014-07-15,MALE,38,basic,en,sem-brand,google,Web,iPad,Mobile Safari
l3k4i0uiaw,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
swb4nvsxdv,2014-07-15,MALE,33,facebook,zh,sem-brand,google,Web,Windows Desktop,Chrome
t2eqov1r7j,2014-07-15,MALE,33,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
gu2f2uf3o1,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
6cq9xug4id,2014-07-15,FEMALE,27,basic,en,sem-brand,google,Web,Mac Desktop,Safari
i1y0dgsggo,2014-07-15,FEMALE,27,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ui6scgtz0l,2014-07-15,-unknown-,26,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
1pno63ltkg,2014-07-15,-unknown-,35,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
my7ipzr15j,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
3zuhw49gsr,2014-07-15,MALE,62,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
fmel5kak8g,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
c5h4qh4y1h,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
mth3kbc9oa,2014-07-15,MALE,31,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
bmbohretjt,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
0n49cmoor1,2014-07-15,MALE,43,facebook,en,sem-brand,bing,Web,iPad,Mobile Safari
dg2ahfk3yu,2014-07-15,FEMALE,23,basic,en,sem-brand,google,Web,iPad,Mobile Safari
u6xehb2rtc,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
8f34xwifl1,2014-07-15,FEMALE,21,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ceyjemmtmq,2014-07-15,FEMALE,39,facebook,ru,sem-brand,google,Web,Mac Desktop,Safari
y75xjx0w0w,2014-07-15,-unknown-,58,basic,en,sem-brand,google,Web,Mac Desktop,Safari
toacue4dlp,2014-07-15,-unknown-,,basic,en,sem-brand,bing,iOS,iPhone,Mobile Safari
70fxuc3j67,2014-07-15,-unknown-,,basic,en,sem-brand,bing,iOS,iPhone,Mobile Safari
n7ujcqu2fj,2014-07-15,-unknown-,36,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
nv8qxm097t,2014-07-15,MALE,40,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
n0yag3xhvh,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Android Tablet,IE
cvtljufu4r,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
c65e76qj31,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
vylp6yzdyd,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,AOL Explorer
al5olsd3y0,2014-07-15,FEMALE,29,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
dh10izro74,2014-07-15,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
r5lfsn46vi,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
7hf9chjifk,2014-07-15,MALE,29,basic,en,sem-brand,google,Web,Windows Desktop,IE
s389zs24kf,2014-07-15,FEMALE,27,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
gio4fgsatv,2014-07-15,-unknown-,33,basic,en,sem-brand,google,Web,iPad,Mobile Safari
fvub5maxqf,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
c977fid6p7,2014-07-15,MALE,27,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
qghujybmfs,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
gonubatqrd,2014-07-15,-unknown-,,basic,zh,sem-brand,google,Web,Android Phone,Android Browser
vz45ljiuzh,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
tyend5dyty,2014-07-15,-unknown-,25,basic,en,sem-brand,bing,Web,Windows Desktop,IE
s54hjsfbbe,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
1mruefiz91,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
jeicsjusil,2014-07-15,-unknown-,27,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
65uimal6oh,2014-07-15,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
fl2p2te818,2014-07-15,-unknown-,35,basic,en,sem-brand,google,Web,Mac Desktop,Safari
1iocyovb67,2014-07-15,-unknown-,34,basic,ko,sem-brand,google,Web,Mac Desktop,Chrome
bcbhtqp64f,2014-07-15,FEMALE,52,basic,en,sem-brand,google,Web,Mac Desktop,Safari
xku07b7r50,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
2a1qvvsfrp,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
16p66f6en5,2014-07-15,FEMALE,36,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
ktvz8ln9p1,2014-07-15,-unknown-,47,basic,en,sem-brand,google,Web,Windows Desktop,IE
yoxb0rqm2m,2014-07-15,FEMALE,36,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
wxbmw7iesk,2014-07-15,FEMALE,40,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
eagm6ji9o9,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
vd2r8w3dib,2014-07-15,FEMALE,24,facebook,de,sem-brand,google,Web,Mac Desktop,Safari
3ucv6kfyxe,2014-07-15,MALE,28,facebook,en,sem-brand,google,Moweb,Other/Unknown,Chrome
yw8kwtdk9d,2014-07-15,MALE,68,basic,en,sem-brand,google,Web,iPad,Mobile Safari
5p8h9d90ne,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
yzeuok7cku,2014-07-15,MALE,34,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
jmaamaoseq,2014-07-15,MALE,35,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
yyuzpzczlz,2014-07-15,MALE,25,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
vbhcwo7w5o,2014-07-15,FEMALE,29,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
3it3raj6ym,2014-07-15,FEMALE,31,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
lugdmvh4pm,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
uyuu62b6dr,2014-07-15,MALE,46,basic,en,sem-brand,bing,Web,Windows Desktop,IE
c7s7knm62u,2014-07-15,FEMALE,52,facebook,en,sem-brand,bing,Web,Windows Desktop,Chrome
lh2094klav,2014-07-15,MALE,67,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
ehjr2wnlqn,2014-07-15,MALE,25,basic,en,sem-brand,bing,Web,Windows Desktop,IE
a6w1frp8y2,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
j50y565fje,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
47ynfcipq5,2014-07-15,FEMALE,43,basic,en,sem-brand,google,Web,iPad,Mobile Safari
t59iuiiqq8,2014-07-15,MALE,35,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
59kodf32b5,2014-07-15,-unknown-,105,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
kifrsk13r7,2014-07-15,-unknown-,19,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
jt0j6mb24w,2014-07-15,MALE,28,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
d32w1y8r1q,2014-07-15,-unknown-,34,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
vdy96euzh5,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
6ra3sdtnta,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
mqa6uk66at,2014-07-15,MALE,73,facebook,en,sem-brand,google,Moweb,iPhone,Mobile Safari
0k7t2zzesg,2014-07-15,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
lc5b0bhjuy,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
jbof336rke,2014-07-16,-unknown-,53,basic,en,sem-brand,google,Web,Windows Desktop,IE
rrtt6xgdi3,2014-07-16,FEMALE,25,basic,en,sem-brand,google,Web,iPad,Mobile Safari
hjkh5q80d9,2014-07-16,-unknown-,41,basic,en,sem-brand,bing,Web,Mac Desktop,Firefox
x436jegde2,2014-07-16,FEMALE,32,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
smyruwm2ha,2014-07-16,FEMALE,60,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
qfdmh3egxr,2014-07-16,-unknown-,53,basic,en,sem-brand,google,Web,Mac Desktop,Safari
nsh75gtsbq,2014-07-16,-unknown-,,basic,cs,sem-brand,google,Web,Windows Desktop,Firefox
d2a7k8wt0a,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
lbbxsb28kb,2014-07-16,-unknown-,,basic,fr,sem-brand,google,Web,Mac Desktop,Safari
6hv7pu8g77,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,iPad,Chrome Mobile
9jmsjdxws0,2014-07-16,FEMALE,39,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
kkjwf81yl2,2014-07-16,FEMALE,28,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
lnzmc5mfj2,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
l69qrbw0et,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
rp9mwcksyd,2014-07-16,MALE,23,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
b2jaipd6in,2014-07-16,FEMALE,23,facebook,en,sem-brand,bing,Web,Mac Desktop,Firefox
rk95vuwi1e,2014-07-16,FEMALE,25,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
p0ulaw7l8p,2014-07-16,FEMALE,29,basic,en,sem-brand,google,Web,Windows Desktop,IE
1gat5lkiwp,2014-07-16,FEMALE,53,facebook,en,sem-brand,bing,Web,Mac Desktop,Safari
6ts582s8pw,2014-07-16,-unknown-,39,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
29fikihuov,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
z41qzwzft4,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
73szlp92ip,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
uqxu0f1kad,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
5xzvls0hm8,2014-07-16,-unknown-,46,basic,en,sem-brand,google,Web,iPad,Mobile Safari
ek3quxrpvx,2014-07-16,-unknown-,105,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ny0rcf41sh,2014-07-16,MALE,59,basic,en,sem-brand,google,Web,iPad,Chrome Mobile
m407w6f63b,2014-07-16,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Firefox
3mcpdnin95,2014-07-16,FEMALE,105,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
311cc4xih6,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
hhq2ke2xm4,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
kdul3w3kng,2014-07-16,MALE,32,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
eojwm4bzpv,2014-07-16,MALE,52,basic,en,sem-brand,google,Web,iPad,Mobile Safari
2ox4gt8lh4,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
umq1ifzabe,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
6eacqlp3of,2014-07-16,-unknown-,20,basic,en,sem-brand,google,Web,iPad,Mobile Safari
im7r2tqq5b,2014-07-16,FEMALE,26,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
thrs31l3au,2014-07-16,FEMALE,29,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
ybtbaaebea,2014-07-16,FEMALE,22,facebook,en,sem-brand,bing,Web,Windows Desktop,Firefox
22trs15mhz,2014-07-16,-unknown-,37,basic,en,sem-brand,google,Web,Android Tablet,IE
0jezouio7l,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
zafjt6uo4u,2014-07-16,FEMALE,28,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
2qd3lxgvlm,2014-07-16,FEMALE,27,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ub8duguscy,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Desktop (Other),Chrome
48ntmvk5ds,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ues9sxw8ty,2014-07-16,FEMALE,22,basic,en,sem-brand,other,Moweb,Android Phone,Android Browser
h86c7wr0od,2014-07-16,FEMALE,31,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
beywh23yp6,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
i1sh9r9o1k,2014-07-16,OTHER,25,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
a37y2cfdxu,2014-07-16,-unknown-,34,basic,en,sem-brand,google,Web,iPad,Mobile Safari
t9eaf446bf,2014-07-16,FEMALE,29,basic,en,sem-brand,google,Web,Other/Unknown,Android Browser
vc17prdz7x,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
qtran3hb64,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
xvrkuk7go1,2014-07-16,FEMALE,46,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
tfhvxz1ac8,2014-07-16,FEMALE,31,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
1428ga2ktr,2014-07-16,MALE,46,basic,en,sem-brand,google,Web,Windows Desktop,IE
kq58pjb1bu,2014-07-16,MALE,26,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
sa6o3ivqdz,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
nz1o2bfuse,2014-07-16,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
